"Country";"1990";"1991";"1992";"1993";"1994";"1995";"1996";"1997";"1998";"1999";"2000";"2001";"2002";"2003";"2004";"2005";"2006";"2007";"2008";"2009";"2010";"2011";"2012";"2013";"2014";"2015";"2016";"2017";"2018";"2019"
"47";"Costa Rica";NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;-30.1449630457456;NA;NA;NA;NA;NA;NA;NA;-20.0652567166659;-26.6660391997935;-27.4057663434519;-29.023122556256;-30.0020974066175;-31.9844452297752;9.6316039827186;9.53333833047968;-1.6804446182372;7.79653982089706
"48";"Cote d'Ivoire";NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA
"49";"Croatia";NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;29.8622425345517;19.0531158321783;5.20140993091958;1.81772652419523;-2.37057622497288;0.0428162996448394;6.84605301363574;5.5266082629778;4.18368106822031;1.11744535290364;6.1992735729446;3.66128337706159;1.47169280851079;-1.72381042492721;-5.37490103551534;-8.1034864122199
"50";"Cuba";NA;NA;NA;NA;NA;NA;NA;NA;NA;-0.951616982955724;-3.4079879434727;-8.2905758746745;-12.1429681291437;-13.7600415799953;-10.8138961760246;-16.7591163182868;-12.7658238592646;-17.8742748858848;-28.2531172629466;-16.4798387353252;-14.9055435117621;-3.61986059345289;-21.082507221749;-14.9546696308143;-10.7479528833873;-10.8247087017202;-17.3264470428528;-23.4768015903002;-23.964908612163;-19.8482666805919
"51";"Curacao";NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;-48.0100983272863;-45.1648647981729;-51.8357583163627;-35.9646727185968;-53.7218455739197;-57.394252692518;-37.3737714054757;-35.0870755698118;NA;NA
"52";"Cyprus";NA;NA;NA;NA;NA;-11.7031240418222;-11.3460234377688;-12.606367309249;-11.5484296087927;-11.7270449754452;-11.7872272001435;-14.0241403550471;-14.2402541326213;-14.4218532912151;-17.1102793274344;-17.3360457104373;-17.7938648959913;-18.4874496273063;-21.7244266665177;-22.7541303449941;-20.5351003388097;-20.0207456926488;-20.3554670641611;-15.0664513840021;-10.8068274655282;-7.54793348627949;-9.46866422569932;-8.82900182542728;-12.6753732276989;-13.3786941660782
"53";"Czechia";NA;NA;NA;NA;NA;49.5351785993627;48.457080580173;45.5610541309067;57.8499469420458;38.8411206527768;38.7291813446262;69.4824723191854;65.8940467511714;66.198915465689;68.8206097617853;62.2479744325065;60.0155645941289;62.5388701513031;56.2495526389476;47.9320714912754;48.7233842459416;47.2045363635831;52.3985044235663;51.1153153300327;50.2436862591714;46.1548247257685;38.201425694188;NA;NA;NA
"54";"Denmark";NA;NA;NA;NA;-3.99969009870162;-0.69978685695943;-15.9645782123719;-11.4280277888982;-12.3597928058189;-17.7193663818454;-16.2193249802581;-21.7354357991718;-22.6340094863109;-22.4970359238378;-25.435703212258;-21.9831390595561;-29.0931989502944;-33.7700257753104;-37.2268834477255;-32.2169927200267;-22.4339654483471;-40.296856064597;-36.6278042604978;-31.9998132506742;-37.4306400634201;-38.8020132529316;-38.1086162402921;-37.3367194518573;-36.8516214224436;-39.1782805524315
"55";"Djibouti";NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA
"56";"Dominica";NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;-18.1226045756239;-28.7029479914802;-17.7038178767255;-20.7693788138797;-23.6243027514227;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA
