"Country";"1990";"1991";"1992";"1993";"1994";"1995";"1996";"1997";"1998";"1999";"2000";"2001";"2002";"2003";"2004";"2005";"2006";"2007";"2008";"2009";"2010";"2011";"2012";"2013";"2014";"2015";"2016";"2017";"2018";"2019"
"14";"Bahamas, The";NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;16.5302329035806;-12.0890453211765;-2.45100297647337;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA
"15";"Bahrain";NA;NA;NA;NA;NA;NA;45.5486960746214;-10.2708182314171;-1.66431090299868;9.04633554350702;13.6796382135689;3.75261034273116;11.1001725132728;5.10426863704994;10.9309764118609;-5.11238522749992;-4.78496987756072;8.47468406498627;-18.1725814820218;-8.57552833733283;-4.79554649895517;3.29724743492747;5.46750066113345;-17.8292445792639;0.970741409654777;5.66166541262451;-1.80558473999023;-13.3039726643136;-23.9853064668316;3.88789315814087
"16";"Bangladesh";NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;6.66322288632792;NA;NA;NA;-5.76968757640964;NA;NA;NA;NA;3.42550740930589;NA;NA;NA;NA;NA
"17";"Barbados";NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA
"18";"Belarus";11.5601887442258;NA;NA;NA;NA;19.3534251005862;NA;NA;NA;NA;17.3928547491636;25.3739485836703;28.7146737431135;16.9970451491359;23.2325350409307;11.6791230527652;7.95049453984455;8.70968560969287;-0.429435543795547;-12.4546386476555;-15.8558062614923;-18.0906687528536;-14.3247427825381;-6.74038541489728;-3.79256221709518;-10.9661123269188;-12.927062198839;-13.5163336257565;-15.2071863003808;-17.9597875730757
"19";"Belgium";26.061377529682;NA;NA;NA;NA;-1.19513325905294;-0.388428254603955;-2.9493115297756;-1.32398862831507;-3.32315100113076;-7.17567701275837;-4.80186391955407;-7.21892563448707;-3.06619353846429;-6.7635831213679;-6.9723351504271;-6.49771214084139;-8.43108720720492;-5.86885771914809;-3.00233668137877;-1.32100480288787;-0.560851722838361;2.52980419750129;3.49880861637426;6.90197454952376;11.0288775657226;6.4658855247265;7.99137962411706;7.91317832094786;5.94592023373017
"20";"Belize";NA;NA;NA;NA;NA;NA;NA;1.77205435879655;NA;NA;-2.11926829686606;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA
"21";"Benin";NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA
"22";"Bermuda";NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;-4.31701045436943;-6.29969244586568;-9.07750029134966;-9.16583409097788;-2.09433278428711;-2.93818446216492;-3.55783995336058;-2.37530789395317;2.93566116508361;2.22918038375252;12.0747566492703;11.445273546328;7.93673739717106;7.60377527010793;9.8971311291547;0.0712428380980218;-7.582051094226;-6.1670375859472;1.11457579065766
"23";"Bhutan";NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;-11.6666848935875;NA;NA;NA;NA;5.27276224703957;NA;8.1851887521627
"24";"Bolivia";NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA
"25";"Bosnia and Herzegovina";NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;2.59819419655217;0.909379628853223;5.01324263213629;1.688935306636;-2.18912332653973;2.92123706328847;-3.237816596832;-0.861684748763639;-3.8562653359597;-2.65623251377002;-3.24265677880383;2.26433063963105
"26";"Botswana";NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;-0.106187999249426;NA;0.414313929836483;NA;-0.185100109477475;NA;NA
"27";"Brazil";NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;6.25339318554094;NA;NA;NA;NA;-7.04510672715963;NA;NA;NA;NA;NA;NA;NA;1.40018175968799;NA;NA;NA;NA;NA;NA
"28";"British Virgin Islands";NA;NA;NA;NA;NA;NA;NA;NA;NA;-0.15625410256441;-10.1796440275035;-12.0773451420741;13.0077209911943;27.394276235399;-4.47404886477652;-9.62288993373906;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA
"29";"Brunei Darussalam";NA;NA;NA;NA;NA;NA;NA;16.0630729039421;-18.9190363424757;NA;-1.2072708697038;-0.613982290497948;7.66215073651299;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA
"30";"Bulgaria";NA;NA;NA;NA;NA;-13.8346568002252;6.29615321836831;4.02444273961868;-0.265390125256863;-2.62695233854703;-9.48438913716543;-9.91066800842282;-13.8927721432497;-11.9987910499823;-13.5627543376013;-7.01114011048926;-0.370916204500735;6.00799265164945;-5.57350378604125;-16.7095618834911;-10.9882076515662;5.38914796375457;8.7095531232563;12.1419343788049;11.6812831778938;17.1783885859635;23.3715296325163;15.0758547285862;25.9025285461121;NA
"31";"Burkina Faso";NA;NA;NA;NA;NA;NA;1.67534043700043;-0.890806785886563;4.61273074070059;5.0196920553418;9.46466155055859;0.539394115138703;1.8472687698941;9.17931187869768;-10.3816645090703;-12.4530971942109;-9.87767412435907;-2.33035318936082;3.11877347253379;5.09189094324022;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA
"32";"Burundi";NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;29.7373683097645;-21.8811762391056;-2.78602233680611;-13.7309958899686;2.22607319725467;-8.22312559380265;23.3963777775529;-17.6863629263325;-8.1731279677597;88.679847526683;NA;-2.99502160632534;NA;20.4283783586519;-48.8716512915121;-29.7886430726396;-23.5549874108934;81.7231422490622;35.5249323804179
"33";"Cabo Verde";NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;-2.61818912695363;-0.312954661148866;2.85394098148796;6.50513594850058;5.98847728178189;5.60121659483472;10.4494760473916;6.82876006160666;NA;-13.6492113721934;-10.4321487464608;NA;-10.774051538976;NA;NA;NA;NA
"34";"Cambodia";NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;8.7463235637586;2.68044059957231;1.64915727447351;-6.86088866525178;NA;NA;NA;NA;NA;NA;NA
"35";"Cameroon";NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;23.8330508106085;31.804362696762;-18.5351048529009;-25.5617173764842;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA
"36";"Canada";0.394057427421082;NA;NA;NA;NA;35.8913533092185;NA;NA;NA;NA;-11.6906051637288;NA;NA;NA;NA;NA;NA;-17.1131500194951;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA
"37";"Cayman Islands";NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA
"38";"Central African Republic";NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA
"39";"Chad";NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA
"40";"Channel Islands";NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA
"41";"Chile";-2.19326148942884;NA;NA;NA;NA;-13.5718677336889;NA;NA;NA;NA;-15.5146348135634;-1.74422721520284;1.03649875622759;-0.598543468779595;7.00956554808518;-3.01830351442512;4.3328131757305;7.28308655944263;6.03377838894317;0.0230205168252186;2.62970344661214;6.71184897766071;NA;7.49663320510099;3.2008777277107;-0.825395548497239;3.84942569395598;-3.75980365748509;-2.30894181218603;NA
"42";"China";NA;NA;NA;NA;NA;-6.04991892902186;NA;NA;NA;NA;8.88641438580124;2.22559752279031;5.19309001850238;-3.18450973316998;-3.55866205934291;-0.824872776589139;0.0977199689218742;-6.96499642938869;-7.91131454149834;-3.41698949921872;9.32780765992135;14.7962496444552;13.3871779795112;10.6652714024668;3.96018344521397;-2.39215860691927;-8.8622145667117;-16.2062894316373;NA;NA
